3.703400000000000000e+04
3.703500000000000000e+04
3.703600000000000000e+04
3.703700000000000000e+04
3.703800000000000000e+04
3.703900000000000000e+04
3.704000000000000000e+04
3.704100000000000000e+04
3.704200000000000000e+04
3.704300000000000000e+04
3.704400000000000000e+04
3.704500000000000000e+04
3.704600000000000000e+04
3.704700000000000000e+04
3.704800000000000000e+04
3.704900000000000000e+04
3.705000000000000000e+04
3.705100000000000000e+04
3.705200000000000000e+04
3.705300000000000000e+04
3.705400000000000000e+04
3.705500000000000000e+04
3.705600000000000000e+04
3.705700000000000000e+04
3.705800000000000000e+04
3.705900000000000000e+04
3.706000000000000000e+04
3.706100000000000000e+04
3.706200000000000000e+04
3.720100000000000000e+04
3.720200000000000000e+04
3.720300000000000000e+04
3.720400000000000000e+04
3.720500000000000000e+04
3.720600000000000000e+04
3.720700000000000000e+04
3.720800000000000000e+04
3.720900000000000000e+04
3.721000000000000000e+04
3.721100000000000000e+04
3.721200000000000000e+04
3.721300000000000000e+04
3.721400000000000000e+04
3.721500000000000000e+04
3.721600000000000000e+04
3.721700000000000000e+04
3.721800000000000000e+04
3.721900000000000000e+04
3.722000000000000000e+04
3.722100000000000000e+04
3.722200000000000000e+04
3.722300000000000000e+04
3.722400000000000000e+04
3.722500000000000000e+04
3.722600000000000000e+04
3.722700000000000000e+04
3.722800000000000000e+04
3.722900000000000000e+04
3.735200000000000000e+04
3.735300000000000000e+04
3.735400000000000000e+04
3.735500000000000000e+04
3.735600000000000000e+04
3.735700000000000000e+04
3.735800000000000000e+04
3.735900000000000000e+04
3.736000000000000000e+04
3.736100000000000000e+04
3.736200000000000000e+04
3.736300000000000000e+04
3.736400000000000000e+04
3.736500000000000000e+04
3.736600000000000000e+04
3.736700000000000000e+04
3.736800000000000000e+04
3.736900000000000000e+04
3.737000000000000000e+04
3.737100000000000000e+04
3.737200000000000000e+04
3.737300000000000000e+04
3.737400000000000000e+04
3.737500000000000000e+04
3.737600000000000000e+04
3.737700000000000000e+04
3.737800000000000000e+04
3.737900000000000000e+04
