19613.7931034483 33234.4827586207 316
21122.1264367816 20245.6896551724 305
21241.3793103448 14868.9655172414 308
20927.5862068966 9232.75862068966 306
21112.0689655172 4810.34482758621 310
21984.4827586207 2412.93103448276 311
