0.145852814676212,2.91349595695663,3.3
0.145852814676212,2.88264441427583,3.3
0.011683655928806,2.41345154838694,3.17
0,0,0
0.011683655928806,2.38381536950872,3.17
0,0,0
0.001799235851726,2.34675275785249,3.16
-0.199807642909279,1.9029337183398,2.81
-0.226078198949593,1.87666316229948,2.81
0.01183108376387,2.14380382597201,3.21
0.021902482887501,2.12037871606923,3.22
0.021902482887501,2.09027508957463,3.22
0.021902482887501,2.06017146308004,3.22
0.021902482887501,2.03006783658544,3.22
0.021902482887501,1.99996421009085,3.22
0.031937025052366,1.96986058359625,3.22
0.031937025052366,1.93975695710166,3.22
0.03183784174475,1.90372273020145,3.21
0.03183784174475,1.87371259323013,3.21
0.04184122073519,1.84370245625881,3.21
0.051683090069163,1.80804218745171,3.2
0,0,0
0.08210973587669,1.45809893318814,3.22
0.031738658437134,1.41912577062713,3.2
0.03183784174475,1.39355040168902,3.21
0.031738658437134,1.35929247573104,3.2
0.041710874253149,1.329375828283,3.2
0.041710874253149,1.29945918083495,3.2
0.051844599725629,1.27350985380374,3.21
0.051844599725629,1.24349971683242,3.21
0.061847978716069,1.2134895798611,3.21
0.071851357706509,1.18347944288978,3.21
0.031738658437134,1.14987594359473,3.2
0.143642923544754,1.1678427552134,3.25
0.031639475129518,1.11645942334623,3.19
0.153770955232894,1.13745866014898,3.25
0.031639475129518,1.08663626542146,3.19
0.175097954108307,1.11388733163892,3.27
0.031540291821902,1.05350021374278,3.18
0.197272052477538,1.09325493878968,3.3
0.031540291821902,1.02377054534129,3.18
0.208184857310645,1.06562280033952,3.31
0,0,0
0.018501476227951,0.697673898416306,2.72
-0.015404057546499,0.672244748085469,2.72
-0.008201143607094,0.765715523812467,3.22
0.011867940722636,0.735611897317873,3.22
0.001833398557771,0.705508270823278,3.22
0.001833398557771,0.675404644328684,3.22
-0.018235685771959,0.645301017834089,3.22
-0.028358023675758,0.617107942244275,3.23
-0.038423729015048,0.586910826226406,3.23
-0.130213359518211,0.561884425783228,3.26
0.011867940722636,0.554990138350305,3.22
-0.171898299330241,0.534667005865444,3.28
0.021902482887501,0.524886511855711,3.22
0,0,0
0.021902482887501,0.494782885361116,3.22
-0.235360604281037,0.477667188462169,3.31
0.02183446275431,0.463236155578116,3.21
0.02183446275431,0.433226018606796,3.21
0.02183446275431,0.403215881635477,3.21
0.03183784174475,0.373205744664157,3.21
0.04184122073519,0.343195607692838,3.21
0.061847978716069,0.313185470721519,3.21
0.071851357706509,0.283175333750199,3.21
0.01183108376387,0.22315505980756,3.21
0.001822010989089,0.192543225257312,3.2
0.00182770477343,0.163134785864921,3.21
0.001833398557771,0.133539367425981,3.22
-0.008201143607094,0.103435740931386,3.22
-0.018179053207449,0.073104374950963,3.21
-0.028182432197889,0.043094237979643,3.21
-0.038185811188329,0.013084101008324,3.21
-0.03806685227497,-0.016873306878999,3.2
-0.09667639533142,-0.046205079897955,3.16
-0.008201143607094,-0.047082391541587,3.22
-0.11600325725929,-0.075508061122352,3.15
-0.008201143607094,-0.077186018036182,3.22
-0.13434428517424,-0.103957667992553,3.12
-0.008226612997178,-0.107622842184599,3.23
-0.11563499295053,-0.133979773608592,3.14
-0.008277551777346,-0.199441522685503,3.25
-0.018405583465486,-0.260209712814343,3.25
-0.227862277371083,-0.274499381596247,3.07
-0.02862141089256,-0.291487942672236,3.26
-0.069895535652724,-0.386444506525218,3.29
-0.059461566004674,-0.477263594064655,3.28
-0.049089922705475,-0.506379596242502,3.27
0.092430440395721,-0.530382466434775,3.23
-0.038780605755126,-0.596263788549188,3.26
-0.048939800617691,-0.626741373136883,3.26
-0.108546565255742,-0.64915492143348,3.22
-0.018405583465486,-0.655202948651804,3.25
0,0,0
-0.00830302116743,-0.687696542312274,3.26
0.001850479910794,-0.715971138780644,3.25
-0.234542278987825,-0.725686935061662,3.16
0.001850479910794,-0.746355233845064,3.25
0.001850479910794,-0.776739328909484,3.25
0.022106543287074,-0.807123423973904,3.25
0.156609803637194,-0.914859260721019,3.31
